image_id,path,height,width,viewpoint,date,timestamp,whale_id,encounter_id
train0818,images/train0818.jpg,360,132,top,2019-08-29,2019-08-29 14:28:54,whale166,whale166-000
train0819,images/train0819.jpg,484,169,top,2019-08-29,2019-08-29 14:50:32,whale373,whale373-000
train0820,images/train0820.jpg,397,81,top,2019-09-27,2019-09-27 13:56:44,whale036,whale036-001
train0821,images/train0821.jpg,416,127,top,2019-08-26,2019-08-26 11:08:32,whale112,whale112-001
train0822,images/train0822.jpg,414,107,top,2018-08-25,2018-08-25 22:06:15,whale374,whale374-000
train0823,images/train0823.jpg,384,153,top,2019-08-05,2019-08-05 18:18:56,whale174,whale174-000
train0824,images/train0824.jpg,342,87,top,2019-08-05,2019-08-05 18:18:26,whale112,whale112-000
train0825,images/train0825.jpg,349,120,top,2019-07-30,2019-07-30 19:45:27,whale375,whale375-000
train0826,images/train0826.jpg,332,145,top,2017-08-22,2017-08-22 21:36:39,whale376,whale376-000
train0827,images/train0827.jpg,456,1815,left,2017-08-04,2017-08-04 21:20:15,whale081,whale081-001
train0828,images/train0828.jpg,393,71,top,2019-08-31,2019-08-31 21:05:46,whale126,whale126-000
train0829,images/train0829.jpg,367,129,top,2019-08-29,2019-08-29 14:51:23,whale189,whale189-005
train0830,images/train0830.jpg,280,127,top,2018-08-28,2018-08-28 02:39:05,whale377,whale377-000
train0831,images/train0831.jpg,425,143,top,2019-08-05,2019-08-05 18:19:07,whale174,whale174-000
train0832,images/train0832.jpg,340,145,top,2019-08-28,2019-08-28 10:36:04,whale378,whale378-000
train0833,images/train0833.jpg,503,152,top,2017-08-04,2017-08-04 19:46:18,whale379,whale379-000
train0834,images/train0834.jpg,339,181,top,2018-08-29,2018-08-29 23:57:42,whale107,whale107-000
train0835,images/train0835.jpg,663,193,top,2019-09-27,2019-09-27 14:33:54,whale036,whale036-001
train0836,images/train0836.jpg,300,118,top,2019-09-27,2019-09-27 14:29:28,whale119,whale119-000
train0837,images/train0837.jpg,527,190,top,2018-08-25,2018-08-25 23:33:31,whale145,whale145-000
train0838,images/train0838.jpg,419,175,top,2018-08-09,2018-08-09 00:08:36,whale153,whale153-002
train0839,images/train0839.jpg,178,110,top,2019-08-26,2019-08-26 09:56:36,whale329,whale329-000
train0840,images/train0840.jpg,389,144,top,2018-08-09,2018-08-09 18:54:19,whale248,whale248-000
train0841,images/train0841.jpg,525,192,top,2018-08-09,2018-08-09 19:28:20,whale194,whale194-001
train0842,images/train0842.jpg,428,1923,right,2017-08-07,2017-08-07 20:43:21,whale003,whale003-001
train0843,images/train0843.jpg,238,79,top,2018-08-12,2018-08-12 01:36:23,whale380,whale380-000
train0844,images/train0844.jpg,691,173,top,2018-08-10,2018-08-10 22:45:32,whale062,whale062-004
train0845,images/train0845.jpg,492,185,top,2019-08-29,2019-08-29 14:03:43,whale062,whale062-000
train0846,images/train0846.jpg,171,68,top,2019-08-29,2019-08-29 14:51:09,whale040,whale040-000
train0847,images/train0847.jpg,497,156,top,2019-08-31,2019-08-31 23:26:15,whale018,whale018-002
train0848,images/train0848.jpg,413,150,top,2019-08-31,2019-08-31 23:30:38,whale143,whale143-001
train0849,images/train0849.jpg,502,160,top,2017-08-04,2017-08-04 20:48:16,whale157,whale157-001
train0850,images/train0850.jpg,280,119,top,2018-08-30,2018-08-30 00:00:27,whale175,whale175-000
train0851,images/train0851.jpg,479,128,top,2018-08-29,2018-08-29 23:34:47,whale059,whale059-000
train0852,images/train0852.jpg,274,117,top,2019-08-05,2019-08-05 16:55:44,whale381,whale381-000
train0853,images/train0853.jpg,331,153,top,2018-08-09,2018-08-09 00:45:59,whale252,whale252-001
train0854,images/train0854.jpg,262,79,top,2019-08-26,2019-08-26 10:12:32,whale027,whale027-000
train0855,images/train0855.jpg,535,93,top,2019-08-28,2019-08-28 12:45:15,whale382,whale382-000
train0856,images/train0856.jpg,249,126,top,2018-08-09,2018-08-09 19:27:26,whale348,whale348-000
train0857,images/train0857.jpg,380,125,top,2019-08-28,2019-08-28 12:42:34,whale383,whale383-000
train0858,images/train0858.jpg,170,74,top,2018-08-30,2018-08-30 00:41:28,whale313,whale313-000
train0859,images/train0859.jpg,237,87,top,2018-08-30,2018-08-30 00:40:08,whale254,whale254-000
train0860,images/train0860.jpg,468,152,top,2017-08-04,2017-08-04 00:00:00,whale384,whale384-000
train0861,images/train0861.jpg,646,2774,right,2017-08-07,2017-08-07 20:41:41,whale385,whale385-000
train0862,images/train0862.jpg,504,124,top,2019-08-29,2019-08-29 13:08:05,whale024,whale024-000
train0863,images/train0863.jpg,396,123,top,2018-08-12,2018-08-12 01:35:47,whale386,whale386-000
train0864,images/train0864.jpg,445,136,top,2019-07-30,2019-07-30 20:06:09,whale098,whale098-000
train0865,images/train0865.jpg,295,1447,right,2017-08-19,2017-08-19 20:11:08,whale277,whale277-001
train0866,images/train0866.jpg,607,197,top,2018-08-08,2018-08-08 19:52:46,whale159,whale159-001
train0867,images/train0867.jpg,294,110,top,2019-08-26,2019-08-26 10:44:11,whale387,whale387-000
train0868,images/train0868.jpg,296,172,top,2018-08-29,2018-08-29 23:33:45,whale122,whale122-000
train0869,images/train0869.jpg,554,212,top,2018-08-25,2018-08-25 22:46:13,whale261,whale261-000
train0870,images/train0870.jpg,825,292,top,2017-08-19,2017-08-19 20:51:20,whale161,whale161-001
train0871,images/train0871.jpg,430,160,top,2017-08-04,2017-08-04 20:55:32,whale081,whale081-002
train0872,images/train0872.jpg,437,96,top,2019-08-28,2019-08-28 12:41:57,whale022,whale022-000
train0873,images/train0873.jpg,446,155,top,2017-08-06,2017-08-06 20:22:20,whale388,whale388-000
train0874,images/train0874.jpg,349,128,top,2019-08-26,2019-08-26 10:47:41,whale275,whale275-001
train0875,images/train0875.jpg,273,97,top,2019-08-28,2019-08-28 11:06:26,whale013,whale013-003
train0876,images/train0876.jpg,396,159,top,2017-08-05,2017-08-05 20:39:36,whale138,whale138-001
train0877,images/train0877.jpg,622,199,top,2019-08-29,2019-08-29 14:03:42,whale015,whale015-000
train0878,images/train0878.jpg,481,166,top,2017-08-06,2017-08-06 20:22:48,whale309,whale309-000
train0879,images/train0879.jpg,387,126,top,2019-08-29,2019-08-29 12:43:25,whale133,whale133-002
train0880,images/train0880.jpg,275,1030,left,2017-08-19,2017-08-19 22:00:53,whale055,whale055-002
train0881,images/train0881.jpg,226,106,top,2019-08-28,2019-08-28 12:25:35,whale300,whale300-000
train0882,images/train0882.jpg,486,210,top,2019-08-28,2019-08-28 12:16:56,whale022,whale022-000
train0883,images/train0883.jpg,332,160,top,2018-08-08,2018-08-08 23:55:11,whale014,whale014-001
train0884,images/train0884.jpg,348,134,top,2019-08-05,2019-08-05 16:17:40,whale233,whale233-002
train0885,images/train0885.jpg,295,105,top,2019-08-28,2019-08-28 12:26:41,whale074,whale074-000
train0886,images/train0886.jpg,370,95,top,2019-08-29,2019-08-29 14:03:32,whale015,whale015-000
train0887,images/train0887.jpg,422,152,top,2017-08-04,2017-08-04 20:48:47,whale389,whale389-000
train0888,images/train0888.jpg,339,146,top,2017-08-07,2017-08-07 20:33:38,whale084,whale084-000
train0889,images/train0889.jpg,624,243,top,2017-08-19,2017-08-19 19:26:26,whale321,whale321-001
train0890,images/train0890.jpg,241,105,top,2019-08-28,2019-08-28 10:36:03,whale378,whale378-000
train0891,images/train0891.jpg,281,96,top,2017-08-04,2017-08-04 20:45:30,whale390,whale390-000
train0892,images/train0892.jpg,749,257,top,2018-08-10,2018-08-10 23:43:15,whale110,whale110-000
train0893,images/train0893.jpg,463,147,top,2019-08-31,2019-08-31 23:35:32,whale143,whale143-001
train0894,images/train0894.jpg,569,174,top,2018-08-30,2018-08-30 00:24:28,whale155,whale155-001
train0895,images/train0895.jpg,320,99,top,2019-08-29,2019-08-29 14:51:08,whale391,whale391-000
train0896,images/train0896.jpg,652,217,top,2018-08-09,2018-08-09 00:24:59,whale103,whale103-000
train0897,images/train0897.jpg,455,143,top,2017-08-03,2017-08-03 19:13:37,whale392,whale392-000
train0898,images/train0898.jpg,650,203,top,2018-08-09,2018-08-09 19:01:33,whale061,whale061-000
train0899,images/train0899.jpg,381,147,top,2018-08-25,2018-08-25 22:20:55,whale153,whale153-000
train0900,images/train0900.jpg,401,164,top,2019-08-26,2019-08-26 11:06:04,whale218,whale218-001
train0901,images/train0901.jpg,517,112,top,2019-08-29,2019-08-29 13:08:34,whale024,whale024-000
train0902,images/train0902.jpg,716,258,top,2018-08-08,2018-08-08 19:58:21,whale036,whale036-002
train0903,images/train0903.jpg,180,1344,right,2017-08-04,2017-08-04 19:48:16,whale393,whale393-000
train0904,images/train0904.jpg,455,204,top,2019-08-28,2019-08-28 12:44:22,whale022,whale022-000
train0905,images/train0905.jpg,585,180,top,2019-08-29,2019-08-29 14:37:55,whale024,whale024-000
train0906,images/train0906.jpg,337,111,top,2019-08-26,2019-08-26 09:46:22,whale369,whale369-000
train0907,images/train0907.jpg,414,159,top,2018-08-10,2018-08-10 22:32:12,whale204,whale204-000
train0908,images/train0908.jpg,591,210,top,2018-08-26,2018-08-26 00:18:28,whale112,whale112-002
train0909,images/train0909.jpg,437,124,top,2019-08-31,2019-08-31 23:25:57,whale317,whale317-000
train0910,images/train0910.jpg,294,134,top,2018-08-10,2018-08-10 22:32:39,whale394,whale394-000
train0911,images/train0911.jpg,269,68,top,2018-08-10,2018-08-10 22:58:59,whale285,whale285-000
train0912,images/train0912.jpg,281,120,top,2019-08-26,2019-08-26 09:45:54,whale353,whale353-001
train0913,images/train0913.jpg,257,76,top,2019-08-05,2019-08-05 16:29:17,whale089,whale089-000
train0914,images/train0914.jpg,339,109,top,2018-08-30,2018-08-30 00:00:21,whale107,whale107-000
train0915,images/train0915.jpg,428,144,top,2017-08-04,2017-08-04 00:00:00,whale064,whale064-001
train0916,images/train0916.jpg,675,248,top,2017-08-04,2017-08-04 21:11:37,whale118,whale118-003
train0917,images/train0917.jpg,562,193,top,2017-08-19,2017-08-19 19:23:33,whale395,whale395-000
train0918,images/train0918.jpg,635,174,top,2019-08-29,2019-08-29 13:22:40,whale066,whale066-000
train0919,images/train0919.jpg,437,202,top,2017-08-19,2017-08-19 22:20:29,whale259,whale259-002
train0920,images/train0920.jpg,604,241,top,2018-08-10,2018-08-10 22:47:45,whale093,whale093-004
train0921,images/train0921.jpg,426,156,top,2019-08-26,2019-08-26 10:12:31,whale027,whale027-000
train0922,images/train0922.jpg,338,74,top,2019-08-28,2019-08-28 11:49:13,whale162,whale162-001
train0923,images/train0923.jpg,761,218,top,2018-08-09,2018-08-09 18:53:42,whale396,whale396-000
train0924,images/train0924.jpg,470,187,top,2018-08-10,2018-08-10 22:13:53,whale028,whale028-002
train0925,images/train0925.jpg,195,1098,left,2017-08-19,2017-08-19 20:46:38,whale288,whale288-001
train0926,images/train0926.jpg,600,227,top,2017-08-25,2017-08-25 01:54:04,whale290,whale290-001
train0927,images/train0927.jpg,503,160,top,2019-08-30,2019-08-30 15:08:48,whale049,whale049-000
train0928,images/train0928.jpg,602,223,top,2018-08-12,2018-08-12 01:33:26,whale397,whale397-000
train0929,images/train0929.jpg,143,735,right,2017-08-03,2017-08-03 18:02:32,whale252,whale252-000
train0930,images/train0930.jpg,357,86,top,2019-08-29,2019-08-29 12:55:22,whale050,whale050-000
train0931,images/train0931.jpg,430,98,top,2019-08-31,2019-08-31 21:05:54,whale126,whale126-000
train0932,images/train0932.jpg,704,255,top,2018-08-08,2018-08-08 18:47:41,whale041,whale041-000
train0933,images/train0933.jpg,278,96,top,2019-08-05,2019-08-05 16:53:51,whale398,whale398-000
train0934,images/train0934.jpg,350,1580,left,2017-08-19,2017-08-19 21:00:43,whale273,whale273-001
train0935,images/train0935.jpg,360,2388,left,2017-08-04,2017-08-04 20:56:35,whale118,whale118-004
train0936,images/train0936.jpg,235,106,top,2019-08-26,2019-08-26 09:44:43,whale399,whale399-000
train0937,images/train0937.jpg,559,171,top,2019-08-28,2019-08-28 12:25:39,whale053,whale053-000
train0938,images/train0938.jpg,513,169,top,2017-08-24,2017-08-24 21:35:36,whale215,whale215-002
train0939,images/train0939.jpg,388,151,top,2019-07-30,2019-07-30 11:22:09,whale400,whale400-000
train0940,images/train0940.jpg,439,164,top,2019-08-28,2019-08-28 12:06:19,whale037,whale037-000
train0941,images/train0941.jpg,573,184,top,2017-08-05,2017-08-05 22:35:10,whale038,whale038-000
train0942,images/train0942.jpg,487,162,top,2017-08-07,2017-08-07 19:58:00,whale034,whale034-000
train0943,images/train0943.jpg,396,97,top,2019-08-29,2019-08-29 13:18:08,whale093,whale093-000
train0944,images/train0944.jpg,495,162,top,2019-08-29,2019-08-29 12:44:19,whale088,whale088-001
train0945,images/train0945.jpg,548,175,top,2017-08-03,2017-08-03 19:14:54,whale401,whale401-000
train0946,images/train0946.jpg,444,172,top,2019-08-28,2019-08-28 10:51:42,whale402,whale402-000
train0947,images/train0947.jpg,720,261,top,2018-08-28,2018-08-28 23:35:35,whale403,whale403-000
train0948,images/train0948.jpg,314,82,top,2018-08-30,2018-08-30 00:09:09,whale313,whale313-000
train0949,images/train0949.jpg,215,58,top,2019-08-26,2019-08-26 10:44:01,whale163,whale163-000
train0950,images/train0950.jpg,324,140,top,2018-08-09,2018-08-09 18:54:47,whale404,whale404-000
train0951,images/train0951.jpg,429,144,top,2018-08-30,2018-08-30 00:29:20,whale059,whale059-000
train0952,images/train0952.jpg,475,149,top,2018-08-09,2018-08-09 18:44:03,whale186,whale186-002
train0953,images/train0953.jpg,482,174,top,2018-08-30,2018-08-30 00:15:22,whale254,whale254-000
train0954,images/train0954.jpg,622,208,top,2017-08-04,2017-08-04 20:57:34,whale047,whale047-001
train0955,images/train0955.jpg,382,105,top,2019-08-29,2019-08-29 13:08:22,whale066,whale066-000
train0956,images/train0956.jpg,384,136,top,2019-08-05,2019-08-05 16:18:12,whale233,whale233-002
train0957,images/train0957.jpg,351,129,top,2019-08-31,2019-08-31 20:53:07,whale013,whale013-000
train0958,images/train0958.jpg,420,152,top,2017-08-04,2017-08-04 00:00:00,whale144,whale144-000
train0959,images/train0959.jpg,406,83,top,2019-08-28,2019-08-28 12:28:54,whale022,whale022-000
train0960,images/train0960.jpg,593,221,top,2018-08-10,2018-08-10 23:36:00,whale405,whale405-000
train0961,images/train0961.jpg,523,114,top,2019-08-29,2019-08-29 13:18:32,whale066,whale066-000
train0962,images/train0962.jpg,322,70,top,2019-08-31,2019-08-31 20:43:54,whale406,whale406-000
train0963,images/train0963.jpg,431,110,top,2019-08-31,2019-08-31 20:51:59,whale126,whale126-000
train0964,images/train0964.jpg,396,107,top,2018-08-10,2018-08-10 23:27:00,whale055,whale055-001
train0965,images/train0965.jpg,569,1184,right,2017-08-05,2017-08-05 21:23:06,whale407,whale407-000
train0966,images/train0966.jpg,419,120,top,2019-08-29,2019-08-29 13:18:01,whale082,whale082-000
train0967,images/train0967.jpg,561,206,top,2018-08-30,2018-08-30 00:15:31,whale107,whale107-000
train0968,images/train0968.jpg,277,88,top,2017-08-05,2017-08-05 20:47:14,whale408,whale408-000
train0969,images/train0969.jpg,431,118,top,2017-08-03,2017-08-03 18:24:38,whale113,whale113-003
train0970,images/train0970.jpg,528,180,top,2019-07-30,2019-07-30 11:45:48,whale307,whale307-002
train0971,images/train0971.jpg,313,89,top,2019-08-26,2019-08-26 11:48:33,whale008,whale008-000
train0972,images/train0972.jpg,711,266,top,2018-08-08,2018-08-08 19:19:09,whale082,whale082-001
train0973,images/train0973.jpg,579,221,top,2017-08-07,2017-08-07 20:33:49,whale010,whale010-002
train0974,images/train0974.jpg,411,87,top,2019-08-31,2019-08-31 23:30:53,whale143,whale143-001
train0975,images/train0975.jpg,309,125,top,2019-08-30,2019-08-30 15:07:17,whale033,whale033-000
train0976,images/train0976.jpg,493,184,top,2017-08-05,2017-08-05 21:56:20,whale409,whale409-000
train0977,images/train0977.jpg,377,146,top,2019-08-05,2019-08-05 18:01:09,whale296,whale296-001
train0978,images/train0978.jpg,331,141,top,2019-08-26,2019-08-26 09:41:08,whale194,whale194-002
train0979,images/train0979.jpg,151,131,top,2019-08-26,2019-08-26 10:08:12,whale198,whale198-000
train0980,images/train0980.jpg,224,96,top,2017-08-04,2017-08-04 20:48:29,whale410,whale410-000
train0981,images/train0981.jpg,453,168,top,2018-08-30,2018-08-30 00:54:31,whale254,whale254-000
train0982,images/train0982.jpg,519,142,top,2019-08-29,2019-08-29 13:04:25,whale024,whale024-000
train0983,images/train0983.jpg,540,177,top,2017-08-19,2017-08-19 20:47:04,whale411,whale411-000
train0984,images/train0984.jpg,449,155,top,2018-08-09,2018-08-09 19:17:05,whale155,whale155-002
train0985,images/train0985.jpg,399,128,top,2018-08-30,2018-08-30 00:41:45,whale093,whale093-002
train0986,images/train0986.jpg,361,105,top,2018-08-30,2018-08-30 00:40:27,whale241,whale241-000
train0987,images/train0987.jpg,460,116,top,2019-08-26,2019-08-26 09:35:38,whale036,whale036-000
train0988,images/train0988.jpg,355,137,top,2018-08-29,2018-08-29 02:54:32,whale234,whale234-000
train0989,images/train0989.jpg,568,214,top,2018-08-29,2018-08-29 02:54:42,whale111,whale111-000
train0990,images/train0990.jpg,564,232,top,2017-08-19,2017-08-19 21:44:38,whale412,whale412-000
train0991,images/train0991.jpg,476,180,top,2019-08-29,2019-08-29 13:18:36,whale010,whale010-001
train0992,images/train0992.jpg,517,193,top,2017-08-24,2017-08-24 21:08:50,whale294,whale294-001
train0993,images/train0993.jpg,461,188,top,2019-07-30,2019-07-30 20:07:07,whale403,whale403-001
train0994,images/train0994.jpg,338,84,top,2019-08-28,2019-08-28 11:43:16,whale062,whale062-005
train0995,images/train0995.jpg,694,249,top,2017-08-07,2017-08-07 20:37:39,whale093,whale093-001
train0996,images/train0996.jpg,405,159,top,2018-08-10,2018-08-10 22:32:23,whale215,whale215-003
train0997,images/train0997.jpg,279,128,top,2018-08-30,2018-08-30 00:24:45,whale075,whale075-000
train0998,images/train0998.jpg,582,179,top,2019-08-28,2019-08-28 12:42:02,whale108,whale108-001
train0999,images/train0999.jpg,557,199,top,2018-08-09,2018-08-09 00:09:45,whale354,whale354-001
train1000,images/train1000.jpg,524,141,top,2018-08-30,2018-08-30 00:24:42,whale010,whale010-000
train1001,images/train1001.jpg,513,162,top,2018-08-10,2018-08-10 22:49:54,whale130,whale130-000
train1002,images/train1002.jpg,471,131,top,2017-08-03,2017-08-03 19:12:19,whale072,whale072-002
train1003,images/train1003.jpg,641,227,top,2018-08-09,2018-08-09 00:26:57,whale413,whale413-000
train1004,images/train1004.jpg,533,189,top,2018-08-30,2018-08-30 00:21:50,whale073,whale073-000
train1005,images/train1005.jpg,319,1936,right,2017-08-04,2017-08-04 19:33:01,whale171,whale171-002
train1006,images/train1006.jpg,356,108,top,2017-08-07,2017-08-07 20:25:45,whale414,whale414-000
train1007,images/train1007.jpg,441,152,top,2018-08-10,2018-08-10 23:24:52,whale415,whale415-000
train1008,images/train1008.jpg,355,147,top,2018-08-30,2018-08-30 00:52:44,whale175,whale175-000
train1009,images/train1009.jpg,464,184,top,2017-08-04,2017-08-04 00:00:00,whale416,whale416-000
train1010,images/train1010.jpg,467,152,top,2017-08-05,2017-08-05 21:29:42,whale229,whale229-001
train1011,images/train1011.jpg,748,268,top,2017-08-19,2017-08-19 21:54:59,whale244,whale244-001
train1012,images/train1012.jpg,295,1524,right,2017-08-07,2017-08-07 20:33:47,whale010,whale010-003
train1013,images/train1013.jpg,317,1744,right,2017-08-04,2017-08-04 19:27:16,whale417,whale417-000
train1014,images/train1014.jpg,290,88,top,2018-08-30,2018-08-30 00:41:35,whale075,whale075-000
train1015,images/train1015.jpg,250,106,top,2019-08-26,2019-08-26 11:40:12,whale095,whale095-000
train1016,images/train1016.jpg,636,235,top,2018-08-09,2018-08-09 19:28:31,whale022,whale022-001
train1017,images/train1017.jpg,346,109,top,2018-08-12,2018-08-12 00:27:44,whale418,whale418-000
train1018,images/train1018.jpg,432,2445,left,2017-08-19,2017-08-19 21:16:11,whale047,whale047-002
train1019,images/train1019.jpg,395,128,top,2017-08-04,2017-08-04 19:47:58,whale165,whale165-000
train1020,images/train1020.jpg,437,185,top,2018-08-09,2018-08-09 19:01:07,whale109,whale109-000
train1021,images/train1021.jpg,439,161,top,2018-08-29,2018-08-29 23:41:44,whale136,whale136-001
train1022,images/train1022.jpg,414,154,top,2017-08-07,2017-08-07 20:34:51,whale091,whale091-002
train1023,images/train1023.jpg,355,164,top,2018-08-10,2018-08-10 23:25:27,whale415,whale415-000
train1024,images/train1024.jpg,550,208,top,2017-08-04,2017-08-04 21:19:08,whale419,whale419-000
train1025,images/train1025.jpg,390,120,top,2017-08-05,2017-08-05 22:29:14,whale099,whale099-001
train1026,images/train1026.jpg,654,213,top,2018-08-09,2018-08-09 19:14:28,whale142,whale142-000
train1027,images/train1027.jpg,442,156,top,2019-08-28,2019-08-28 12:43:18,whale009,whale009-001
train1028,images/train1028.jpg,351,94,top,2019-08-28,2019-08-28 12:29:34,whale022,whale022-000
train1029,images/train1029.jpg,504,190,top,2018-08-09,2018-08-09 18:54:06,whale248,whale248-000
train1030,images/train1030.jpg,509,194,top,2018-08-08,2018-08-08 18:47:43,whale420,whale420-000
train1031,images/train1031.jpg,410,162,top,2019-08-29,2019-08-29 13:49:05,whale009,whale009-000
train1032,images/train1032.jpg,393,131,top,2019-08-26,2019-08-26 11:03:01,whale421,whale421-000
train1033,images/train1033.jpg,398,114,top,2019-08-29,2019-08-29 14:03:02,whale062,whale062-000
train1034,images/train1034.jpg,515,154,top,2019-08-29,2019-08-29 13:15:57,whale015,whale015-000
train1035,images/train1035.jpg,543,173,top,2017-08-07,2017-08-07 20:37:36,whale312,whale312-000
train1036,images/train1036.jpg,667,238,top,2017-08-19,2017-08-19 21:55:11,whale130,whale130-002
train1037,images/train1037.jpg,389,98,top,2019-08-26,2019-08-26 10:32:12,whale118,whale118-002
train1038,images/train1038.jpg,588,115,top,2019-08-26,2019-08-26 09:35:35,whale036,whale036-000
train1039,images/train1039.jpg,178,41,top,2019-08-29,2019-08-29 14:51:30,whale321,whale321-002
train1040,images/train1040.jpg,364,79,top,2019-08-28,2019-08-28 12:30:35,whale108,whale108-001
train1041,images/train1041.jpg,374,120,top,2019-08-26,2019-08-26 11:41:03,whale210,whale210-000
train1042,images/train1042.jpg,375,97,top,2018-08-10,2018-08-10 22:32:26,whale204,whale204-000
train1043,images/train1043.jpg,257,90,top,2019-08-26,2019-08-26 11:38:58,whale332,whale332-000
train1044,images/train1044.jpg,264,92,top,2019-08-26,2019-08-26 18:32:26,whale035,whale035-003
train1045,images/train1045.jpg,493,188,top,2018-08-28,2018-08-28 02:29:27,whale087,whale087-000
train1046,images/train1046.jpg,435,155,top,2019-08-26,2019-08-26 11:50:54,whale085,whale085-000
train1047,images/train1047.jpg,284,131,top,2019-08-28,2019-08-28 12:18:30,whale162,whale162-001
train1048,images/train1048.jpg,338,69,top,2019-08-29,2019-08-29 14:03:32,whale024,whale024-000
train1049,images/train1049.jpg,125,78,top,2019-09-01,2019-09-01 01:08:58,whale422,whale422-000
train1050,images/train1050.jpg,348,135,top,2019-08-26,2019-08-26 11:46:30,whale170,whale170-001
train1051,images/train1051.jpg,448,119,top,2019-08-31,2019-08-31 20:53:14,whale077,whale077-002
train1052,images/train1052.jpg,362,125,top,2019-08-26,2019-08-26 18:31:49,whale035,whale035-003
train1053,images/train1053.jpg,419,152,top,2017-08-05,2017-08-05 22:47:11,whale423,whale423-000
train1054,images/train1054.jpg,426,211,top,2018-08-09,2018-08-09 18:58:03,whale004,whale004-001
train1055,images/train1055.jpg,483,175,top,2017-08-07,2017-08-07 20:34:33,whale062,whale062-003
train1056,images/train1056.jpg,552,2275,left,2017-08-07,2017-08-07 22:16:15,whale208,whale208-001
train1057,images/train1057.jpg,387,176,top,2017-08-04,2017-08-04 00:00:00,whale287,whale287-002
train1058,images/train1058.jpg,597,170,top,2018-08-10,2018-08-10 22:29:33,whale244,whale244-002
train1059,images/train1059.jpg,377,112,top,2019-08-26,2019-08-26 10:43:59,whale424,whale424-000
train1060,images/train1060.jpg,286,1815,right,2017-08-07,2017-08-07 20:34:37,whale091,whale091-000
train1061,images/train1061.jpg,546,155,top,2018-08-10,2018-08-10 23:22:57,whale034,whale034-002
train1062,images/train1062.jpg,288,121,top,2018-08-12,2018-08-12 01:37:20,whale425,whale425-000
train1063,images/train1063.jpg,424,104,top,2019-08-29,2019-08-29 14:37:56,whale024,whale024-000
train1064,images/train1064.jpg,359,85,top,2019-08-31,2019-08-31 20:53:00,whale013,whale013-000
train1065,images/train1065.jpg,418,125,top,2018-08-10,2018-08-10 22:46:01,whale426,whale426-000
train1066,images/train1066.jpg,294,116,top,2019-08-29,2019-08-29 13:49:43,whale427,whale427-000
train1067,images/train1067.jpg,846,302,top,2018-08-30,2018-08-30 00:07:50,whale382,whale382-001
train1068,images/train1068.jpg,475,164,top,2019-08-29,2019-08-29 14:03:56,whale062,whale062-000
train1069,images/train1069.jpg,497,136,top,2017-08-04,2017-08-04 19:47:17,whale414,whale414-001
train1070,images/train1070.jpg,229,93,top,2019-08-05,2019-08-05 18:17:29,whale428,whale428-000
train1071,images/train1071.jpg,467,175,top,2019-08-26,2019-08-26 09:51:47,whale429,whale429-000
train1072,images/train1072.jpg,462,143,top,2018-08-09,2018-08-09 19:11:07,whale430,whale430-000
train1073,images/train1073.jpg,440,111,top,2018-08-10,2018-08-10 22:11:14,whale214,whale214-000
train1074,images/train1074.jpg,661,208,top,2017-08-04,2017-08-04 21:17:31,whale242,whale242-001
train1075,images/train1075.jpg,653,219,top,2018-08-25,2018-08-25 22:21:23,whale259,whale259-000
train1076,images/train1076.jpg,495,188,top,2018-08-09,2018-08-09 19:16:18,whale073,whale073-001
train1077,images/train1077.jpg,264,141,top,2018-08-29,2018-08-29 23:45:51,whale122,whale122-000
train1078,images/train1078.jpg,341,114,top,2019-08-26,2019-08-26 11:39:13,whale431,whale431-000
train1079,images/train1079.jpg,458,89,top,2019-08-26,2019-08-26 09:51:46,whale429,whale429-000
train1080,images/train1080.jpg,296,95,top,2019-08-30,2019-08-30 14:35:16,whale432,whale432-000
train1081,images/train1081.jpg,569,179,top,2018-08-10,2018-08-10 23:13:42,whale015,whale015-001
train1082,images/train1082.jpg,394,124,top,2017-08-05,2017-08-05 20:47:20,whale433,whale433-000
train1083,images/train1083.jpg,553,202,top,2018-08-29,2018-08-29 23:32:59,whale230,whale230-000
train1084,images/train1084.jpg,659,212,top,2018-08-10,2018-08-10 23:58:54,whale372,whale372-000
train1085,images/train1085.jpg,335,150,top,2018-08-25,2018-08-25 22:05:52,whale025,whale025-000
train1086,images/train1086.jpg,613,201,top,2018-08-25,2018-08-25 23:35:41,whale188,whale188-000
train1087,images/train1087.jpg,384,171,top,2019-08-29,2019-08-29 13:32:25,whale434,whale434-000
train1088,images/train1088.jpg,232,65,top,2019-08-30,2019-08-30 14:34:40,whale432,whale432-000
train1089,images/train1089.jpg,292,114,top,2018-08-09,2018-08-09 19:10:57,whale435,whale435-000
train1090,images/train1090.jpg,364,115,top,2019-08-26,2019-08-26 11:35:53,whale436,whale436-000
train1091,images/train1091.jpg,572,166,top,2019-08-29,2019-08-29 12:51:28,whale088,whale088-001
train1092,images/train1092.jpg,520,178,top,2018-08-09,2018-08-09 00:25:09,whale103,whale103-000
train1093,images/train1093.jpg,255,101,top,2019-09-01,2019-09-01 00:59:12,whale437,whale437-000
train1094,images/train1094.jpg,287,102,top,2019-08-26,2019-08-26 09:33:36,whale008,whale008-001
train1095,images/train1095.jpg,613,211,top,2018-08-10,2018-08-10 22:12:17,whale072,whale072-003
train1096,images/train1096.jpg,429,156,top,2019-08-28,2019-08-28 12:32:07,whale108,whale108-001
